month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
786,rff_lev_ens,36,1.0,-1,0.13895827903421948,0.3382369203398416,0.41083119753633623,0.3007666315713577,0.498026249268449
786,rff_lev_ens,360,0.001,-1,0.3271570607201684,0.47454305026447424,0.689414923551901,-0.4005689148211571,0.3201379172367903
786,rff_lev_ens,360,0.01,-1,0.2818161752982562,0.412764810033289,0.6827524257107287,0.07847973329619484,0.3283919842087982
786,rff_lev_ens,360,0.1,-1,0.21765341716500786,0.36601803431925833,0.5946521667158078,0.19312595014046025,0.3882645668642788
786,rff_lev_ens,360,1.0,-1,0.14478950076867153,0.33646005818976177,0.4303319138315401,0.283275573068556,0.4868195584963117
786,rff_lev_ens,3600,0.001,-1,0.32563722458781585,0.48203544169085605,0.6755462283967428,-0.42178215292845284,0.32935250965147844
786,rff_lev_ens,3600,0.01,-1,0.2864059576311544,0.4218880325320414,0.6788672243491585,0.0829653082242065,0.3294351590418225
786,rff_lev_ens,3600,0.1,-1,0.21674817535765079,0.3640948951391617,0.5953068231698411,0.19834982842674193,0.3882777032157223
786,rff_lev_ens,3600,1.0,-1,0.1434449216306279,0.3366518094633719,0.4260928282526723,0.2861364520757216,0.4892502328390795
787,ff,6,0.0,0,0.25360782553828654,0.44280369515745005,0.5727319539375341,-0.03648352732109304,0.3991719577243472
787,fm,6,0.0,0,0.31186461544649585,0.466765247756222,0.6681401774139228,0.07672151444926349,0.33739567116909663
787,linrank,6,0.0,0,0.30404596391654015,0.46159982911650915,0.6586786752033178,0.04319383452722714,0.3434219897628185
787,linrank,6,0.001,0,0.2258605138475402,0.38072377328491347,0.5932398491924962,0.03853351763672476,0.3902381027462669
787,linrank,6,0.01,0,0.16808377431012073,0.33899773347931916,0.49582565813931856,-0.0274150787787507,0.4529996370517799
787,linrank,6,0.1,0,0.08838178652345288,0.24902791389191947,0.3549071473241005,-0.1373128353711301,0.5390582362211029
787,linrank,6,1.0,0,0.03258852806332724,0.1046814782050304,0.3113113095279277,-0.07174177749389746,0.5928387350954403
787,rff,36,0.001,0,0.42277826022208287,0.5550246941448559,0.7617287387067898,-0.010357714876826712,0.28723291516440663
787,rff,36,0.01,0,0.30050122263534396,0.44977524529440305,0.6681141876508768,-0.045804833877860385,0.33759187799585944
787,rff,36,0.1,0,0.21268765208431284,0.38370015657600376,0.5543069202323441,-0.07469263248117866,0.4130821105185321
787,rff,36,1.0,0,0.14963589898701357,0.34102566241834537,0.43878193191059967,0.03141753780978516,0.4854131739010662
787,rff,360,0.001,0,0.4994197535457049,0.6006620960188855,0.8314487577221829,-0.16244626191475442,0.2573711039156141
787,rff,360,0.01,0,0.35365844489118536,0.48054964525134897,0.735945699650254,-0.08600055482135002,0.2946809345932485
787,rff,360,0.1,0,0.22106698252967955,0.3832105076822037,0.576881317442919,-0.06409555515258257,0.39958250608504114
787,rff,360,1.0,0,0.14959677028069884,0.34137771936699696,0.43821480370215765,0.044067088361378286,0.48571996757880087
787,rff,3600,0.001,0,0.4930501190971549,0.5937547010365125,0.8303936259139364,-0.1486924744769939,0.25553839393193756
787,rff,3600,0.01,0,0.3679100402398535,0.49191491405184895,0.7479139780687254,-0.11555110419213452,0.2875135670777919
787,rff,3600,0.1,0,0.22335359665699767,0.3828269309983337,0.5834322994846197,-0.07378158146089979,0.39573166210479477
787,rff,3600,1.0,0,0.14895345860262468,0.34140008050046905,0.43630176766294004,0.04427036491002109,0.48682979777173163
787,rff,36,0.001,1,0.48300402793584724,0.6132752319113111,0.7875811753077564,-0.18898136401609583,0.28938691238800085
787,rff,36,0.01,1,0.321905783869735,0.4640420695761491,0.6936995694458483,-0.021394629254934544,0.32114237546740454
787,rff,36,0.1,1,0.1925496879956822,0.37035743008209315,0.5199023223403451,0.01087319330033,0.435136199554453
787,rff,36,1.0,1,0.13799791519259116,0.34353937996892464,0.40169460399292206,0.07167506622342902,0.5070624669833226
787,rff,360,0.001,1,0.48181150523806704,0.5898166433914669,0.8168835359877835,-0.03810304917027718,0.2623985561067849
787,rff,360,0.01,1,0.3639938486158168,0.4929995755872535,0.7383248721507173,-0.06722399940837799,0.29354797330930293
